"brand","model","cores","base_clock","boost_clock","tdp","integrated_graphics","multithreading","price"
"Intel","Xeon E5-2650L",8,"{\"cycles\":1800000000}","{\"cycles\":2300000000}",70,null,true,"[\"USD\",\"297.95\"]"
"Intel","Xeon E5-2650L V2",10,"{\"cycles\":1700000000}","{\"cycles\":2100000000}",70,null,true,"[\"USD\",\"289.05\"]"
"Intel","Xeon E5-2650L V3",12,"{\"cycles\":1800000000}","{\"cycles\":2500000000}",65,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2650L V4",14,"{\"cycles\":1700000000}","{\"cycles\":2500000000}",65,null,true,"[\"USD\",\"651.14\"]"
"Intel","Xeon E5-2658 V3",12,"{\"cycles\":2200000000}","{\"cycles\":2900000000}",105,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2660",8,"{\"cycles\":2200000000}","{\"cycles\":3000000000}",95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2660 V2",10,"{\"cycles\":2200000000}","{\"cycles\":3000000000}",95,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2660 V3",10,"{\"cycles\":2600000000}","{\"cycles\":3300000000}",105,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2660 V3",10,"{\"cycles\":2600000000}","{\"cycles\":3300000000}",105,null,true,"[\"USD\",\"350.00\"]"
"Intel","Xeon E5-2660 V4",14,"{\"cycles\":2000000000}","{\"cycles\":3200000000}",105,null,true,"[\"USD\",\"1470.06\"]"
"Intel","Xeon E5-2665",8,"{\"cycles\":2400000000}","{\"cycles\":3100000000}",115,null,true,"[\"USD\",\"449.95\"]"
"Intel","Xeon E5-2665",8,"{\"cycles\":2400000000}","{\"cycles\":3100000000}",115,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2667 V2",8,"{\"cycles\":3300000000}","{\"cycles\":4000000000}",130,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2667 V3",8,"{\"cycles\":3200000000}","{\"cycles\":3600000000}",135,null,true,"[\"USD\",\"772.96\"]"
"Intel","Xeon E5-2670",8,"{\"cycles\":2600000000}","{\"cycles\":3300000000}",115,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2670 V2",10,"{\"cycles\":2500000000}","{\"cycles\":3300000000}",115,null,true,"[\"USD\",\"1527.50\"]"
"Intel","Xeon E5-2670 V3",12,"{\"cycles\":2300000000}","{\"cycles\":3100000000}",120,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2680",8,"{\"cycles\":2700000000}","{\"cycles\":3500000000}",130,null,true,"[\"USD\",\"125.64\"]"
"Intel","Xeon E5-2680 V2",10,"{\"cycles\":2800000000}","{\"cycles\":3600000000}",115,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2680 V3",12,"{\"cycles\":2500000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2680 V4",14,"{\"cycles\":2400000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"1999.95\"]"
"Intel","Xeon E5-2683 V3",14,"{\"cycles\":2000000000}","{\"cycles\":3000000000}",120,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2683 V4",16,"{\"cycles\":2100000000}","{\"cycles\":3000000000}",120,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2683 V4",16,"{\"cycles\":2100000000}","{\"cycles\":3000000000}",120,null,true,"[\"USD\",\"1969.95\"]"
"Intel","Xeon E5-2685 V3",12,"{\"cycles\":2600000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"2399.00\"]"
"Intel","Xeon E5-2687W",8,"{\"cycles\":3100000000}","{\"cycles\":3800000000}",150,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2687W",8,"{\"cycles\":3100000000}","{\"cycles\":3800000000}",150,null,true,"[\"USD\",\"559.95\"]"
"Intel","Xeon E5-2687W V2",8,"{\"cycles\":3400000000}","{\"cycles\":4000000000}",150,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2687W V3",10,"{\"cycles\":3100000000}","{\"cycles\":3500000000}",160,null,true,"[\"USD\",\"2998.95\"]"
"Intel","Xeon E5-2687W V4",12,"{\"cycles\":3000000000}","{\"cycles\":3500000000}",160,null,true,"[\"USD\",\"2211.14\"]"
"Intel","Xeon E5-2690",8,"{\"cycles\":2900000000}","{\"cycles\":3800000000}",135,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2690 V2",10,"{\"cycles\":3000000000}","{\"cycles\":3600000000}",130,null,true,"[\"USD\",\"2147.00\"]"
"Intel","Xeon E5-2690 V3",12,"{\"cycles\":2600000000}","{\"cycles\":3500000000}",135,null,true,"[\"USD\",\"499.99\"]"
"Intel","Xeon E5-2690 V4",14,"{\"cycles\":2600000000}","{\"cycles\":3500000000}",135,null,true,"[\"USD\",\"6658.00\"]"
"Intel","Xeon E5-2695 V2",12,"{\"cycles\":2400000000}","{\"cycles\":3200000000}",115,null,true,"[\"USD\",\"689.00\"]"
"Intel","Xeon E5-2695 V3",14,"{\"cycles\":2300000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"1999.99\"]"
"Intel","Xeon E5-2695 V3",14,"{\"cycles\":2300000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"2451.42\"]"
"Intel","Xeon E5-2695 V4",18,"{\"cycles\":2100000000}","{\"cycles\":3300000000}",120,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2697 V2",12,"{\"cycles\":2700000000}","{\"cycles\":3500000000}",130,null,true,"[\"USD\",\"1995.09\"]"
"Intel","Xeon E5-2697 V3",14,"{\"cycles\":2600000000}","{\"cycles\":3600000000}",145,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2697 V4",18,"{\"cycles\":2300000000}","{\"cycles\":3600000000}",145,null,true,"[\"USD\",\"3162.13\"]"
"Intel","Xeon E5-2698 V3",16,"{\"cycles\":2300000000}","{\"cycles\":3600000000}",135,null,true,"[\"USD\",\"3411.44\"]"
"Intel","Xeon E5-2698 V4",20,"{\"cycles\":2200000000}","{\"cycles\":3600000000}",135,null,true,"[\"USD\",\"0.00\"]"
"Intel","Xeon E5-2699 V3",18,"{\"cycles\":2300000000}","{\"cycles\":3600000000}",145,null,true,"[\"USD\",\"3089.95\"]"
"Intel","Xeon E5-2699 V4",22,"{\"cycles\":2200000000}","{\"cycles\":3600000000}",145,null,true,"[\"USD\",\"1519.93\"]"
"Intel","Xeon E5-4620",8,"{\"cycles\":2200000000}","{\"cycles\":2600000000}",95,null,true,"[\"USD\",\"1599.99\"]"
"Intel","Xeon E5-4650",8,"{\"cycles\":2700000000}","{\"cycles\":3300000000}",130,null,true,"[\"USD\",\"948.89\"]"
